机顶盒设备号,统计日期,二级目录,影片名称,观看开始时间,观看结束时间,用户号
10263,20170926,精彩点,我们的爱(28)(高清),20:58:33,21:34:30,10983
10263,20171027,精彩点,领养(21)(高清),18:41:44,19:05:32,10983
10263,20171030,精彩点,虎妈猫爸(02)(高清),18:03:25,18:26:05,10983
10263,20170907,精彩点,踩过界(14),22:07:04,18:33:40,10983
10263,20170913,精彩点,踩过界(22),18:29:38,19:11:14,10983
10263,20171011,精彩点,守卫者-浮出水面(22)(高清),21:18:10,21:40:08,10983
10263,20171003,热点专题,岁月如金(18)(高清),19:03:28,19:40:59,10983
10263,20170924,精彩点,我们的爱(22)(高清),21:52:53,22:39:59,10983
10263,20170908,精彩点,踩过界(17)(高清),20:54:09,21:38:03,10983
10263,20171017,热点专题,我是特种兵之利刃出鞘(14)(高清),18:34:23,19:43:27,10983
10265,20171005,热点专题,猩球崛起2：黎明之战(高清),13:05:32,13:10:37,11262
10265,20171031,精彩点,巴黎危机(高清),19:16:57,20:05:12,11262
10265,20171028,精彩点,悲惨世界(高清)(狼叔献歌，孤注温柔),19:31:53,22:04:24,11262
10265,20171031,精彩点,巴黎危机(高清),20:05:12,20:41:18,11262
10266,20170821,精彩点,迷色(高清),11:47:29,8:06:12,10869
10266,20170916,精彩点,她(高清),9:45:49,11:20:11,10869
10266,20170821,精彩点,秦时丽人明月心(01)(高清),8:07:15,8:24:20,10869
10266,20170812,精彩点,我的前半生(36)(高清),23:36:22,0:14:39,10869
10266,20170821,精彩点,迷色(高清)(厌女者的变态控制欲),11:47:29,8:06:12,10869
10266,20170711,今日上线,踩过界(06),15:14:40,15:19:57,10869
10266,20170715,精彩点,宿醉1(高清),8:13:52,10:34:48,10869
10266,20170711,今日上线,踩过界(06),15:19:56,15:27:53,10869
10266,20170916,精彩点,她(高清)(奥斯卡最佳原创剧本),23:07:33,23:30:53,10869
10266,20170729,精彩点,栀子花开(高清),18:37:59,19:52:06,10869
10266,20171001,精彩点,星河战队：入侵(高清)(帅哥美女火爆灭虫),9:54:43,11:55:10,10869
10266,20171005,精彩点,那年花开月正圆(64)(高清),13:41:07,14:15:11,10869
10266,20171005,精彩点,那年花开月正圆(63)(高清),14:15:22,14:57:13,10869
10266,20171002,精彩点,了不起的盖茨比(高清)(莱昂纳多的发家史),7:24:00,9:38:18,10869
10266,20171005,精彩点,那年花开月正圆(67)(高清),16:52:22,17:39:55,10869
10266,20170914,精彩点,那年花开月正圆(26)(高清),16:57:50,17:14:04,10869
10266,20170715,精彩点,楚乔传(48)(高清),7:33:30,8:13:26,10869
10266,20171028,院线大片,【NEW】极盗车神(高清)(飞车大战集结怪咖天团),17:44:05,18:38:18,10869
10266,20170820,精彩点,07月21日 中国新歌声 第二季：陈奕迅变学员陈二萌 小伙秀藏语饶舌(高清),23:52:58,8:12:12,10869
10266,20170809,精彩点,我的前半生(31)(高清),22:32:36,23:15:19,10869
10266,20170812,精彩点,我的前半生(39)(高清),23:52:42,23:55:16,10869
10266,20170808,精彩点,反恐特战队之猎影(43)(高清),10:28:25,11:48:14,10869
10266,20170728,精彩点,大军师司马懿之军师联盟(42)(高清),16:13:12,21:04:26,10869
10266,20170925,精彩点,猩球崛起(高清),22:22:01,20:38:24,10869
10266,20171003,热点专题,摆渡人(高清)(失恋失业咨询梁朝伟),22:06:31,9:12:14,10869
10266,20170922,精彩点,猩球崛起(高清),13:58:14,23:13:17,10869
10266,20170717,精彩点,我的前半生(20)(高清),21:18:33,21:59:39,10869
10266,20171021,院线大片,悟空传(高清)(彭于晏版悟空成暴走猴子),18:52:56,19:53:29,10869
10266,20170808,精彩点,我的前半生(29)(高清),22:51:23,23:31:38,10869
10266,20170730,精彩点,赛琳娜(高清),16:45:07,17:51:30,10869
10266,20171007,精彩点,煎饼侠(高清),22:51:40,8:18:44,10869
10266,20171003,热点专题,摆渡人(高清),22:06:31,9:12:14,10869
10266,20170715,精彩点,宿醉1(高清)(拉斯维加斯的单身狂欢),8:13:52,10:34:48,10869
10266,20170820,精彩点,迷色(高清)(厌女者的变态控制欲),11:11:32,11:48:21,10869
10266,20170715,精彩点,我的前半生(06)(高清),21:44:26,22:35:38,10869
10266,20170715,精彩点,我的前半生(05)(高清),21:07:33,21:44:19,10869
10266,20170724,热点专题,谋杀似水年华(高清),7:22:47,14:30:39,10869
10266,20170914,精彩点,那年花开月正圆(25)(高清),21:18:04,21:22:38,10869
10266,20170716,精彩点,我的前半生(12)(高清),12:59:27,13:39:27,10869
10266,20170723,精彩点,我的前半生(28)(高清),0:30:40,8:08:40,10869
10266,20171021,院线大片,【NEW】悟空传(高清)(彭于晏版悟空成暴走猴子),18:52:56,19:53:29,10869
10267,20170924,精彩点,美味奇缘(18)(高清),20:25:37,20:31:16,11027
10267,20170903,精彩点,醉玲珑(31)(高清),23:32:35,0:13:13,11027
10267,20170907,精彩点,秦时丽人明月心(19)(高清),23:43:49,0:17:11,11027
10267,20170926,精彩点,秦时丽人明月心(26)(高清),0:39:28,1:20:43,11027
10267,20171031,精彩点,国民大生活(35)(高清),21:04:12,21:43:19,11027
10267,20171023,精彩点,国民大生活(26)(高清),20:56:03,21:42:49,11027
10267,20170819,精彩点,醉玲珑(22)(高清),23:15:13,23:54:39,11027
10267,20170707,精彩点,楚乔传(38)(高清),22:59:33,23:24:17,11027
10267,20170923,精彩点,醉玲珑(47)(高清),22:03:31,22:06:29,11027
10267,20171023,精彩点,国民大生活(24)(高清),20:01:31,20:02:59,11027
10267,20170926,精彩点,秦时丽人明月心(25)(高清),23:59:48,0:39:29,11027
10267,20171002,精彩点,秦时丽人明月心(40)(高清),22:22:49,23:14:26,11027
10267,20171023,精彩点,国民大生活(23)(高清),23:05:22,0:20:44,11027
10267,20170906,精彩点,秦时丽人明月心(18)(高清),0:33:33,1:15:35,11027
10267,20171031,精彩点,国民大生活(34)(高清),20:47:04,21:04:04,11027
10267,20171009,精彩点,秦时丽人明月心(48)(高清),21:59:27,22:51:16,11027
10267,20170708,精彩点,楚乔传(40)(高清),22:43:17,22:57:06,11027
10267,20170805,精彩点,醉玲珑(04)(高清),20:17:11,20:20:12,11027
10272,20171004,精彩点,那年花开月正圆(40)(高清),22:30:33,8:47:18,11120
10272,20171027,精彩点,杂警奇兵(01),10:26:55,11:14:41,11120
10272,20170922,精彩点,恋爱前规则(高清),11:22:46,11:34:15,11120
10272,20170830,精彩点,踩过界(17),23:30:58,23:48:32,11120
10272,20170914,精彩点,同盟(09)(高清),18:30:34,18:31:37,11120
10272,20170914,精彩点,同盟(10),19:13:19,19:54:59,11120
10272,20170726,精彩点,我的前半生(37)(高清),13:38:15,17:26:44,11120
10272,20170827,精彩点,踩过界(09),21:08:34,21:51:11,11120
10272,20170916,精彩点,同盟(25),18:58:29,19:40:59,11120
10272,20171002,精彩点,09月22日 中国新歌声 第二季：叶晓粤改编《平凡之路》(高清),23:53:19,23:55:42,11120
10272,20170926,精彩点,那年花开月正圆(02)(高清),16:05:12,16:49:58,11120
10272,20171008,精彩点,使徒行者2(13),11:54:49,12:42:27,11120
10272,20170803,精彩点,07月23日 了不起的孩子 第二季：大S和仔仔世纪同台(高清),23:22:42,18:09:20,11120
10272,20170831,精彩点,张智霖-我系外星人2011演唱会(高清),21:04:08,21:33:47,11120
10272,20170930,精彩点,那年花开月正圆(28)(高清),20:12:46,20:51:36,11120
10272,20170830,精彩点,08月27日 加油向未来 第二季：撒贝宁体验水上漂(高清),17:16:49,17:18:05,11120
10272,20171009,精彩点,那年花开月正圆(69)(高清),20:07:57,20:49:42,11120
10272,20170917,热点专题,hold住爱(高清)(杨幂甜笑电倒刘恺威),14:34:16,14:45:15,11120
10272,20171019,精彩点,黄大年(01)(高清),21:49:41,21:51:43,11120
10272,20170828,精彩点,踩过界(12),22:02:00,22:43:31,11120
10272,20170929,精彩点,那年花开月正圆(25)(高清),21:52:44,22:35:20,11120
10272,20171006,精彩点,那年花开月正圆(60)(高清),22:19:58,23:03:55,11120
10272,20171011,精彩点,一树桃花开(01)(高清),20:03:59,20:39:40,11120
10272,20171004,精彩点,那年花开月正圆(41)(高清),8:47:28,9:25:43,11120
10272,20170930,精彩点,那年花开月正圆(31)(高清),22:13:30,22:54:45,11120
10272,20171014,精彩点,10月06日 蒙面唱将猜猜猜 第二季：大张伟坦言自身焦虑(高清),19:36:58,20:06:11,11120
10272,20170806,精彩点,06月30日 年代秀：梅婷追忆张国荣往事(高清),13:53:29,14:35:30,11120
10272,20170914,精彩点,同盟(12),20:36:44,21:17:51,11120
10272,20170731,精彩点,SHE爱而为一演唱会2(高清),19:48:03,21:13:47,11120
10272,20170908,精彩点,同盟(06)(高清),21:33:26,22:10:05,11120
10272,20170929,精彩点,那年花开月正圆(24)(高清),21:03:15,21:52:37,11120
10272,20170708,精彩点,奔跑吧兄弟 第二季(05)(高清),11:15:37,12:29:40,11120
10272,20171015,精彩点,抓住彩虹的男人(01)(高清),17:12:21,17:30:13,11120
10272,20170926,精彩点,那年花开月正圆(01)(高清),15:25:44,16:05:00,11120
10272,20170702,精彩点,奔跑吧兄弟 第二季(09)(高清),10:08:45,11:40:23,11120
10272,20170914,精彩点,同盟(13),21:17:50,21:58:52,11120
10272,20170828,精彩点,踩过界(11),21:19:31,22:02:01,11120
10272,20171026,精彩点,使徒行者2(26),18:43:02,19:34:06,11120
10272,20171015,精彩点,一树桃花开(03)(高清),20:59:47,21:35:03,11120
10272,20170917,热点专题,hold住爱(高清),14:34:16,14:45:15,11120
10272,20170925,精彩点,那年花开月正圆(09)(高清),19:32:35,20:12:28,11120
10272,20170720,精彩点,07月14日 天天向上：胡可迟帅续前缘引爆“回忆”杀(高清),11:17:28,11:36:47,11120
10272,20170805,精彩点,火星情报局 第二季(12)(高清),18:36:31,19:33:06,11120
10272,20170903,热点专题,72家租客(高清)(王祖蓝爆笑扮张学友),10:42:27,12:19:28,11120
10272,20170914,精彩点,同盟(14),22:59:08,23:41:47,11120
10272,20170925,精彩点,那年花开月正圆(12)(高清),21:37:35,21:40:36,11120
10272,20171006,精彩点,那年花开月正圆(55)(高清),18:29:21,19:25:43,11120
10272,20170828,精彩点,警察锅哥(01)(高清),13:50:15,13:51:37,11120
10272,20171026,精彩点,使徒行者2(27),19:34:05,20:16:08,11120
10272,20171026,精彩点,使徒行者2(23),17:16:35,17:58:33,11120
10272,20170709,精彩点,奔跑吧兄弟 第二季(07)(高清),19:18:55,19:21:15,11120
10272,20170918,精彩点,平凡岁月(01)(高清),20:26:32,21:07:55,11120
10272,20170928,精彩点,那年花开月正圆(17)(高清),18:53:10,19:31:39,11120
10272,20171016,精彩点,一树桃花开(06)(高清),20:48:17,21:38:39,11120
10272,20170816,精彩点,我们的爱(07)(高清),14:09:06,15:28:35,11120
10272,20170914,精彩点,同盟(11),19:54:58,20:36:46,11120
10272,20170802,精彩点,07月21日 中国新歌声 第二季：陈奕迅变学员陈二萌 小伙秀藏语饶舌(高清),20:46:01,21:17:56,11120
10272,20170918,精彩点,人间至味是清欢(42)(高清)(大结局),21:08:30,21:09:33,11120
10272,20170814,精彩点,08月04日 中国新歌声 第二季：王菲密友登场召唤回忆杀(高清),20:26:35,20:43:35,11120
10272,20171002,精彩点,那年花开月正圆(34)(高清),17:52:31,18:33:21,11120
10272,20170720,精彩点,07月08日 挑战者联盟 第三季：范冰冰被鲫鱼吓到腿软(高清),11:36:46,11:45:03,11120
10272,20171005,精彩点,那年花开月正圆(52)(高清),22:05:10,22:35:08,11120
10272,20170825,精彩点,踩过界(05),22:07:23,22:49:50,11120
10272,20170922,精彩点,深夜食堂(26)(高清),12:32:09,13:18:03,11120
10272,20170929,精彩点,那年花开月正圆(06)(高清),16:13:23,17:14:44,11120
10272,20170705,精彩点,05月05日 奔跑吧：李晨艳妆变武媚娘(高清),20:38:11,22:21:36,11120
10274,20170909,珠江在线,甜果屋宣传汇总170613,19:27:09,19:28:38,10236
10276,20171030,精彩点,巴黎危机(高清)(惊天阴谋，环环相扣),22:32:12,23:26:35,10661
10276,20170902,精彩点,同盟(15),19:35:38,19:48:33,10661
10276,20170713,精彩点,三生三世十里桃花(41)(高清),13:26:30,14:10:13,10661
10276,20171022,精彩点,使徒行者2(19),16:54:50,17:16:12,10661
10276,20171029,精彩点,使徒行者2(24),17:51:46,18:32:06,10661
10276,20170918,精彩点,同盟(28)(大结局),22:33:00,23:16:43,10661
10276,20170908,精彩点,爱？回家之开心速递(141),23:23:00,23:43:59,10661
10276,20171015,精彩点,爱？回家之开心速递(169),22:35:35,22:57:25,10661
10276,20170705,精彩点,恐怖城堡的秘密(高清)(古堡探险，危机四伏),12:30:16,12:36:46,10661
10276,20171022,精彩点,使徒行者2(20),17:16:11,17:59:57,10661
10276,20170713,精彩点,三生三世十里桃花(38)(高清),11:24:20,11:56:34,10661
10276,20171007,精彩点,杂警奇兵(03),16:45:54,17:08:12,10661
10276,20170811,精彩点,07月23日 极限挑战 第三季：张艺兴变人肉轮盘(高清),14:33:41,14:34:42,10661
10276,20171028,精彩点,爱？回家之开心速递(178),22:59:02,23:20:28,10661
10276,20171025,精彩点,冲浪企鹅2(高清),0:16:26,0:40:31,10661
10276,20170921,精彩点,爱？回家之开心速递(152),22:16:26,22:39:07,10661
10276,20171013,精彩点,爱？回家之开心速递(167),10:10:42,10:33:20,10661
10276,20170713,精彩点,楚乔传(40)(高清),15:41:46,16:00:44,10661
10276,20171021,精彩点,28岁未成年(高清)(倪妮携手霍建华),21:30:31,19:43:19,10661
10276,20170712,精彩点,三生三世十里桃花(30)(高清),12:27:13,12:58:16,10661
10276,20170731,精彩点,超时空男臣(05),21:20:11,22:01:47,10661
10276,20170713,精彩点,三生三世十里桃花(39)(高清),11:56:45,12:44:17,10661
10276,20170719,热点专题,步步惊心(07)(高清),9:58:21,10:08:18,10661
10276,20171031,精彩点,记忆大师(高清),21:04:31,22:09:14,10661
10276,20171006,精彩点,爱？回家之开心速递(159),13:59:41,14:24:25,10661
10276,20171006,精彩点,爱？回家之开心速递(160),14:24:50,14:45:53,10661
10276,20170712,精彩点,三生三世十里桃花(24)(高清),11:14:29,11:22:07,10661
10276,20171028,精彩点,爱？回家之开心速递(179),23:20:27,23:41:39,10661
10276,20170731,精彩点,超时空男臣(03),19:58:13,20:38:38,10661
10276,20170924,精彩点,09月03日 极限挑战 第三季：王嘉尔惨遭沙溢套路(高清),14:21:18,14:45:41,10661
10276,20170902,精彩点,同盟(17)(高清),20:29:41,20:51:12,10661
10276,20170902,精彩点,同盟(16)(高清),19:48:31,20:29:42,10661
10276,20170712,精彩点,三生三世十里桃花(29)(高清),12:14:12,12:27:14,10661
10276,20171010,精彩点,秦时丽人明月心(48)(高清),17:24:41,18:10:18,10661
10276,20170901,精彩点,爱？回家之开心速递(135),22:26:06,22:34:10,10661
10276,20170930,精彩点,使徒行者2(07),21:19:24,21:56:33,10661
10276,20170909,精彩点,爱？回家之开心速递(142),15:47:53,16:09:17,10661
10276,20170712,精彩点,三生三世十里桃花(28)(高清),11:50:51,12:14:13,10661
10279,20170704,精彩点,楚乔传(32)(高清),1:54:14,1:55:36,10775
10279,20170721,精彩点,07月15日 快乐大本营：Angelababy嗨玩双截棍(高清),9:59:10,19:44:45,10775
10280,20170829,精彩点,秦时丽人明月心(15)(高清),22:07:50,22:48:14,10148
10280,20170816,精彩点,三生三世十里桃花(55)(高清),21:29:26,21:51:53,10148
10280,20170812,精彩点,06月23日 熊出没之春日对对碰,21:12:44,22:09:54,10148
10280,20170726,精彩点,叶问2：宗师传奇(高清)(熊黛林惊艳孕照),22:45:36,0:18:07,10148
10280,20170707,精彩点,楚乔传(01)(高清),17:37:02,17:39:23,10148
10280,20171018,热点专题,憨豆特工(高清),21:14:24,21:18:28,10148
10280,20170813,精彩点,08月11日 极速前进 第四季：“李晨”突袭范冰冰(高清),21:06:21,21:11:27,10148
10280,20170919,精彩点,09月15日 我们来了 第二季：沈梦辰跳秧歌秀广场舞(高清),19:34:32,19:37:14,10148
10280,20170816,精彩点,08月13日 极限挑战 第三季：孙红雷姚晨结盟(高清),21:02:31,21:05:01,10148
10280,20170919,精彩点,03月31日 王牌对王牌 第二季：王源林俊杰隔空互动(高清),21:13:39,21:21:49,10148
10280,20170810,精彩点,07月07日 奔跑吧：奔跑团探班 鹿晗热巴二次元对话萌翻(高清),19:09:00,19:14:34,10148
10280,20170919,精彩点,奔跑吧兄弟 第二季(12)(高清),20:13:38,20:30:36,10148
10280,20171029,院线大片,【NEW】杀破狼？贪狼(高清)(古天乐吴樾最燃格斗),15:08:14,20:13:10,10148
10280,20170827,精彩点,08月20日 极限挑战 第三季：夏雨变身木乃伊 张艺兴逆袭老狐狸(高清),20:19:42,21:07:22,10148
10280,20170816,热点专题,寒战2(粤语)(高清)(三大影帝，触发最强戏势),0:36:03,1:51:33,10148
10280,20170816,热点专题,寒战2(粤语)(高清)(三大影帝，触发最强戏势),1:51:48,1:53:01,10148
10280,20170813,热点专题,熊出没之熊心归来(高清)(熊游天下，老大唔易做),3:22:52,3:39:51,10148
10280,20170817,热点专题,叶问3(高清),1:27:23,2:18:04,10148
10280,20170805,精彩点,楚乔传(67)(大结局)(高清),20:18:10,21:00:31,10148
10280,20170916,精彩点,07月28日 年代秀：邓紫棋上演懵金鱼 杨迪秀智商(高清),20:20:15,20:22:11,10148
10280,20170823,热点专题,叶问(高清)(熊黛林化身一代宗师贤妻),0:24:16,0:46:40,10148
10280,20171029,院线大片,杀破狼？贪狼(高清),15:08:14,20:13:10,10148
10280,20170814,精彩点,08月12日 中餐厅：崔老师爆赵薇周冬雨趣事(高清),21:20:03,22:21:17,10148
10280,20170913,精彩点,秦时丽人明月心(27)(高清),1:56:14,2:28:49,10148
10280,20170817,精彩点,06月24日 熊出没之冬日乐翻天(高清),2:28:29,2:30:02,10148
10280,20170708,精彩点,楚乔传(36)(高清),13:55:41,14:00:39,10148
10280,20170817,热点专题,叶问3(高清)(巅峰对决，延续传奇),1:27:23,2:18:04,10148
10280,20170816,热点专题,《寒战2》（粤语)(高清),1:51:48,1:53:01,10148
10280,20171003,精彩点,09月29日 极速前进 第四季：贾静雯现开飞机神技 小综狂吃榴莲(高清),20:22:54,21:16:30,10148
10280,20170718,热点专题,叶问2：宗师传奇(高清),19:23:06,19:54:45,10148
10280,20170831,精彩点,08月03日 熊出没之丛林总动员(高清),10:24:24,12:01:36,10148
